,1,Date,UTC,SCLK,L_s,Solar_dist,Orb_num,Gqual,Solar_lat,Solar_lon,Solar_zen,LTST,Profile_lat,Profile_lon,Profile_rad,Profile_alt,Limb_ang,Are_rad,Surf_lat,Surf_lon,Surf_rad,T_surf,T_surf_err,T_near_surf,T_near_surf_err,Dust_column,Dust_column_err,H2Ovap_column,H2Ovap_column_err,H2Oice_column,H2Oice_column_err,CO2ice_column,CO2ice_column_err,p_surf,p_surf_err,p_ret_alt,p_ret,p_ret_err,Rqual,P_qual,T_qual,Dust_qual,H2Ovap_qual,H2Oice_qual,CO2ice_qual,surf_qual,Obs_qual,Ref_SCLK_0,Ref_SCLK_1,Ref_SCLK_2,Ref_SCLK_3,Ref_SCLK_4,Ref_SCLK_5,Ref_SCLK_6,Ref_SCLK_7,Ref_SCLK_8,Ref_SCLK_9,Ref_Date_0,Ref_UTC_0,Ref_Date_1,Ref_UTC_1,Ref_Date_2,Ref_UTC_2,Ref_Date_3,Ref_UTC_3,Ref_Date_4,Ref_UTC_4,Ref_Date_5,Ref_UTC_5,Ref_Date_6,Ref_UTC_6,Ref_Date_7,Ref_UTC_7,Ref_Date_8,Ref_UTC_8,Ref_Date_9,Ref_UTC_9,Profile_identifier,1,Pres,T,T_err,Dust,Dust_err,H2Ovap,H2Ovap_err,H2Oice,H2Oice_err,CO2ice,CO2ice_err,Alt,Lat,Lon,Profile_identifier,level
1561,0,01-Dec-2019,16:52:27.926,1259686399.244,114.59614,242395434.484,62567,0,22.772,103.60541,70.10561,0.641619,-27.1131,154.58817,3432.519,39.899,0.3774,3391.940,-26.63949,154.15149,3392.821,216.709,0.033,212.759,2.499,0.0155,0.001,,,0.0064,0.001,,,468.9625,43.3385,21.0,56.6824,0.7055,0,0,0,1,9,1,9,2,10,1259686395.148,1259686397.196,1259686399.244,1259686401.292,1259686403.340,1259686597.898,1259686599.946,,,,01-Dec-2019,16:52:23.828,01-Dec-2019,16:52:25.875,01-Dec-2019,16:52:27.926,01-Dec-2019,16:52:29.973,01-Dec-2019,16:52:32.020,01-Dec-2019,16:55:46.578,01-Dec-2019,16:55:48.625,,,,,,,191201160000_84,0,50.072,176.715,0.345,1.5661e-05,1.154e-06,,,4.563e-06,1.7271e-06,,,22.142,-26.571,154.535,191201160000_84,29
1562,0,01-Dec-2019,16:52:58.645,1259686429.963,114.5963,242395387.729,62567,0,22.772,103.481,68.9642,0.641298,-25.46611,154.34818,3433.223,39.843,0.3768,3392.320,-24.96999,153.92451,3393.334,220.179,0.033,209.17,0.868,0.0154,0.001,,,0.0063,0.001,,,468.8745,43.7505,17.0,86.5485,0.5156,0,0,0,1,9,1,9,2,10,1259686425.867,1259686427.915,1259686429.963,1259686432.011,1259686434.059,1259686628.618,1259686630.666,,,,01-Dec-2019,16:52:54.547,01-Dec-2019,16:52:56.594,01-Dec-2019,16:52:58.645,01-Dec-2019,16:53:00.691,01-Dec-2019,16:53:02.738,01-Dec-2019,16:56:17.297,01-Dec-2019,16:56:19.348,,,,,,,191201160000_85,0,50.072,176.192,0.506,1.9807e-05,1.6865e-06,,,2.9235e-05,4.8839e-06,,,22.097,-24.902,154.293,191201160000_85,29
1563,0,01-Dec-2019,16:53:29.363,1259686460.683,114.59647,242395339.44,62567,0,22.772,103.3564,67.83299,0.640989,-23.81931,154.11259,3433.925,40.105,0.3772,3392.680,-23.30099,153.701,3393.577,220.58,0.033,214.695,4.061,0.0193,0.001,,,0.0106,0.001,,,456.135,41.4618,22.0,49.8802,0.297,0,0,0,1,9,1,9,2,10,1259686456.587,1259686458.635,1259686460.683,1259686462.731,1259686464.779,1259686659.338,1259686661.386,,,,01-Dec-2019,16:53:25.266,01-Dec-2019,16:53:27.316,01-Dec-2019,16:53:29.363,01-Dec-2019,16:53:31.410,01-Dec-2019,16:53:33.461,01-Dec-2019,16:56:48.020,01-Dec-2019,16:56:50.066,,,,,,,191201160000_86,0,50.072,177.278,0.156,0.00030778,1.4606e-05,,,0.0010823,9.7825e-05,,,21.963,-23.216,154.054,191201160000_86,29
1564,0,01-Dec-2019,16:54:00.086,1259686491.403,114.59663,242395291.15,62567,0,22.772,103.23159,66.71339,0.640689,-22.17411,153.87979,3434.65,40.57,0.3752,3393.060,-21.62999,153.4785,3394.262,225.807,0.032,210.085,3.101,0.0176,0.001,,,0.0084,0.001,,,417.058,41.1406,26.0,29.0009,0.9812,0,0,0,1,9,1,9,2,10,1259686487.307,1259686489.355,1259686491.403,1259686493.451,1259686495.499,1259686690.058,1259686692.106,,,,01-Dec-2019,16:53:55.988,01-Dec-2019,16:53:58.035,01-Dec-2019,16:54:00.082,01-Dec-2019,16:54:02.133,01-Dec-2019,16:54:04.180,01-Dec-2019,16:57:18.738,01-Dec-2019,16:57:20.785,,,,,,,191201160000_87,0,50.072,177.393,0.105,8.9591e-05,5.877e-06,,,0.00011647,4.8419e-05,,,20.965,-21.511,153.815,191201160000_87,29
1565,0,01-Dec-2019,16:54:30.805,1259686522.123,114.5968,242395242.86,62567,0,22.772,103.1072,65.6028,0.64039,-20.52753,153.64757,3435.325,41.065,0.3756,3393.420,-20.01448,153.265,3394.245,227.312,0.033,213.32,3.982,0.0267,0.001,,,0.0144,0.001,,,454.0251,43.7712,26.0,31.7393,0.9871,0,0,0,1,9,1,9,2,10,1259686518.027,1259686520.075,1259686522.123,1259686524.171,1259686526.219,1259686720.778,1259686722.826,,,,01-Dec-2019,16:54:26.707,01-Dec-2019,16:54:28.754,01-Dec-2019,16:54:30.805,01-Dec-2019,16:54:32.852,01-Dec-2019,16:54:34.898,01-Dec-2019,16:57:49.457,01-Dec-2019,16:57:51.508,,,,,,,191201160000_88,0,50.072,177.069,0.731,3.3877e-05,2.905e-06,,,3.7095e-05,1.2226e-05,,,21.795,-19.856,153.582,191201160000_88,29
1566,0,01-Dec-2019,16:55:01.523,1259686552.843,114.59696,242395196.105,62567,0,22.772,102.9826,64.4382,0.640078,-18.78293,153.41058,3433.894,38.514,0.3752,3393.760,-18.34399,153.047,3395.273,226.922,0.033,211.666,3.346,0.0254,0.001,,,0.0267,0.001,,,432.6441,40.3487,28.0,24.0197,0.3795,0,0,0,1,9,1,9,2,10,1259686548.747,1259686550.795,1259686552.843,1259686554.891,1259686556.939,1259686751.497,1259686753.545,,,,01-Dec-2019,16:54:57.426,01-Dec-2019,16:54:59.477,01-Dec-2019,16:55:01.523,01-Dec-2019,16:55:03.570,01-Dec-2019,16:55:05.617,01-Dec-2019,16:58:20.176,01-Dec-2019,16:58:22.227,,,,,,,191201160000_89,0,50.072,177.624,0.239,0.00028801,5.0012e-05,,,0.0009804,0.00024892,,,21.387,-18.193,153.353,191201160000_89,29
1567,0,01-Dec-2019,16:55:32.242,1259686583.562,114.59713,242395147.815,62567,0,22.772,102.85799,63.3542,0.639792,-17.13794,153.18298,3434.582,38.662,0.3742,3394.060,-16.67197,152.832,3395.741,233.429,0.033,199.14,4.963,0.0307,0.001,,,0.0288,0.001,,,446.6842,44.2757,28.0,24.4163,0.4104,0,0,0,1,9,1,9,2,10,1259686579.466,1259686581.514,1259686583.562,1259686585.610,1259686587.658,1259686782.217,1259686784.265,,,,01-Dec-2019,16:55:28.145,01-Dec-2019,16:55:30.195,01-Dec-2019,16:55:32.242,01-Dec-2019,16:55:34.289,01-Dec-2019,16:55:36.340,01-Dec-2019,16:58:50.898,01-Dec-2019,16:58:52.945,,,,,,,191201160000_90,0,50.072,176.796,1.264,0.00026001,1.3351e-05,,,0.0021083,0.00012477,,,21.526,-16.529,153.123,191201160000_90,29
1568,0,01-Dec-2019,16:56:02.961,1259686614.282,114.59729,242395099.524,62567,0,22.772,102.7334,62.285,0.639516,-15.49255,152.95917,3435.256,39.496,0.3732,3394.320,-14.99799,152.616,3395.844,235.226,0.033,214.102,3.038,0.0346,0.0024,,,0.0414,0.001,,,454.6794,,,,,0,9,0,1,9,0,9,2,10,1259686610.186,1259686612.234,1259686614.282,1259686616.330,1259686618.378,1259686812.937,1259686814.985,,,,01-Dec-2019,16:55:58.867,01-Dec-2019,16:56:00.914,01-Dec-2019,16:56:02.961,01-Dec-2019,16:56:05.012,01-Dec-2019,16:56:07.059,01-Dec-2019,16:59:21.617,01-Dec-2019,16:59:23.664,,,,,,,191201160000_91,0,50.072,175.35,1.029,0.0002553,3.4378e-05,,,0.0023138,4.5737e-05,,,22.119,-14.869,152.897,191201160000_91,29
1569,0,01-Dec-2019,16:56:33.680,1259686645.002,114.59746,242395051.234,62567,0,22.772,102.6088,61.2314,0.639247,-13.84734,152.73779,3435.921,40.301,0.3734,3394.580,-13.32549,152.40199,3395.729,235.268,0.034,212.855,3.013,0.0445,0.006,,,0.0737,0.0018,,,470.4261,,,,,0,9,0,1,9,0,9,2,10,1259686640.906,1259686642.954,1259686645.002,1259686647.050,1259686649.098,1259686843.657,1259686845.705,,,,01-Dec-2019,16:56:29.586,01-Dec-2019,16:56:31.633,01-Dec-2019,16:56:33.684,01-Dec-2019,16:56:35.730,01-Dec-2019,16:56:37.777,01-Dec-2019,16:59:52.336,01-Dec-2019,16:59:54.387,,,,,,,191201160000_92,0,50.072,174.406,0.929,0.00012816,2.5045e-05,,,0.0016096,1.5337e-05,,,22.498,-13.19,152.672,191201160000_92,29
1570,0,01-Dec-2019,16:57:04.398,1259686675.722,114.59762,242395004.478,62567,0,22.772,102.48438,60.1908,0.638972,-12.20276,152.51439,3436.585,41.105,0.372,3394.800,-11.7075,152.19701,3395.55,236.958,0.049,218.089,3.542,0.0561,0.0066,,,0.1035,0.0041,,,487.8322,,,,,0,9,0,1,9,0,9,2,10,1259686671.626,1259686673.674,1259686675.722,1259686677.770,1259686679.818,1259686874.377,1259686876.425,,,,01-Dec-2019,16:57:00.305,01-Dec-2019,16:57:02.355,01-Dec-2019,16:57:04.402,01-Dec-2019,16:57:06.449,01-Dec-2019,16:57:08.496,01-Dec-2019,17:00:23.059,01-Dec-2019,17:00:25.105,,,,,,,191201160000_93,0,50.072,174.362,0.681,0.00019679,9.2393e-06,,,0.0014547,8.7245e-06,,,22.955,-11.511,152.445,191201160000_93,29
1571,0,01-Dec-2019,16:57:35.125,1259686706.442,114.59778,242394956.187,62567,0,22.772,102.3596,59.1684,0.638707,-10.55836,152.2942,3437.238,42.138,0.3724,3395.000,-10.03399,151.98502,3395.637,235.851,0.661,218.303,2.792,,,,,0.1261,0.0057,,,,,,,,0,9,0,4,9,0,9,2,10,1259686702.346,1259686704.394,1259686706.442,1259686708.490,1259686710.538,1259686905.096,1259686907.144,,,,01-Dec-2019,16:57:31.027,01-Dec-2019,16:57:33.074,01-Dec-2019,16:57:35.121,01-Dec-2019,16:57:37.172,01-Dec-2019,16:57:39.219,01-Dec-2019,17:00:53.777,01-Dec-2019,17:00:55.824,,,,,,,191201160000_94,0,50.072,174.077,0.909,0.00016449,0.00011327,,,0.0027082,2.3105e-05,,,23.017,-9.827,152.22,191201160000_94,29
1572,0,01-Dec-2019,16:58:05.836,1259686737.161,114.59795,242394907.897,62567,0,22.772,102.235,58.1004,0.638419,-8.81457,152.06599,3435.726,41.126,0.372,3395.160,-8.3585,151.774,3394.829,243.162,0.063,215.292,1.36,0.0586,0.0115,,,0.1323,0.0014,,,538.2101,,,,,0,9,0,0,9,0,9,2,10,1259686733.065,1259686735.113,1259686737.161,1259686739.209,1259686741.257,1259686935.816,1259686937.864,,,,01-Dec-2019,16:58:01.746,01-Dec-2019,16:58:03.793,01-Dec-2019,16:58:05.840,01-Dec-2019,16:58:07.891,01-Dec-2019,16:58:09.938,01-Dec-2019,17:01:24.496,01-Dec-2019,17:01:26.543,,,,,,,191201160000_95,0,50.072,173.907,0.381,0.0005718,6.5587e-05,,,0.0045646,4.1089e-05,,,23.986,-8.143,151.998,191201160000_95,29
1573,0,01-Dec-2019,16:58:36.562,1259686767.881,114.59811,242394861.14,62567,0,22.772,102.1104,57.117,0.638158,-7.17257,151.8474,3436.413,43.153,0.3694,3395.300,-6.73799,151.57098,3393.191,238.571,0.342,218.696,1.404,,,,,0.1758,0.0073,,,,,,,,0,9,0,4,9,0,9,2,10,1259686763.785,1259686765.833,1259686767.881,1259686769.929,1259686771.977,1259686966.536,1259686968.584,,,,01-Dec-2019,16:58:32.465,01-Dec-2019,16:58:34.512,01-Dec-2019,16:58:36.562,01-Dec-2019,16:58:38.609,01-Dec-2019,16:58:40.656,01-Dec-2019,17:01:55.215,01-Dec-2019,17:01:57.266,,,,,,,191201160000_96,0,50.072,174.153,0.789,0.00085037,6.1021e-05,,,0.0073026,0.0001392,,,25.62,-6.453,151.773,191201160000_96,29
1574,0,01-Dec-2019,16:59:07.281,1259686798.601,114.59827,242394812.849,62567,0,22.772,101.98579,56.1524,0.637906,-5.52679,151.63181,3436.998,44.058,0.3708,3395.400,-5.66861,151.42726,3393.139,239.506,0.034,219.268,1.486,0.0433,0.0017,,,0.1924,0.0051,,,641.3714,,,,,0,9,0,0,9,0,9,2,10,1259686794.505,1259686796.553,1259686798.601,1259686800.649,1259686802.697,1259687034.120,1259686968.584,,,,01-Dec-2019,16:59:03.184,01-Dec-2019,16:59:05.234,01-Dec-2019,16:59:07.281,01-Dec-2019,16:59:09.328,01-Dec-2019,16:59:11.379,01-Dec-2019,17:03:02.801,01-Dec-2019,17:01:57.266,,,,,,,191201160000_97,0,50.072,175.272,0.358,0.00061176,0.00011767,,,0.010291,7.372e-05,,,25.775,-4.767,151.553,191201160000_97,29
1575,0,01-Dec-2019,16:59:38.000,1259686829.321,114.59844,242394764.558,62567,0,22.772,101.8614,55.2082,0.637646,-3.88279,151.41402,3437.618,44.578,0.3698,3395.500,-3.76905,151.18991,3393.009,242.389,0.035,217.904,0.992,0.0486,0.001,,,0.1923,0.0036,,,654.951,,,,,0,9,0,0,9,0,9,2,10,1259686825.225,1259686827.273,1259686829.321,1259686831.369,1259686833.417,1259687034.120,1259687038.216,,,,01-Dec-2019,16:59:33.906,01-Dec-2019,16:59:35.953,01-Dec-2019,16:59:38.000,01-Dec-2019,16:59:40.051,01-Dec-2019,16:59:42.098,01-Dec-2019,17:03:02.801,01-Dec-2019,17:03:06.895,,,,,,,191201160000_98,0,50.072,175.51,0.401,0.0007499,2.7121e-05,,,0.011872,4.0046e-05,,,25.928,-3.079,151.33,191201160000_98,29
1576,0,01-Dec-2019,17:00:08.719,1259686860.041,114.59861,242394716.266,62567,0,22.772,101.73659,54.2272,0.637359,-2.14059,151.18581,3436.07,42.87,0.3698,3395.600,-2.826,151.08151,3393.076,,,,,,,,,,,,,,,,,,0,9,2,5,9,4,9,9,10,1259686855.945,1259686857.993,1259686860.041,1259686862.089,1259686864.137,1259687040.264,1259687038.216,,,,01-Dec-2019,17:00:04.625,01-Dec-2019,17:00:06.672,01-Dec-2019,17:00:08.723,01-Dec-2019,17:00:10.770,01-Dec-2019,17:00:12.816,01-Dec-2019,17:03:08.945,01-Dec-2019,17:03:06.895,,,,,,,191201160000_99,0,50.072,173.182,1.298,0.0042141,0.0024971,,,0.0073303,0.00025187,,,26.448,-1.416,151.109,191201160000_99,29
1577,0,01-Dec-2019,17:00:39.438,1259686890.760,114.59877,242394669.509,62567,0,22.771,101.612,53.3312,0.637103,-0.4978,150.96899,3436.69,43.29,0.3688,3395.600,-1.20551,150.88,3393.142,,,,,,,,,,,,,,,,,,0,9,2,5,9,4,9,9,10,1259686886.665,1259686888.712,1259686890.760,1259686892.808,1259686894.856,1259687070.983,1259687068.935,,,,01-Dec-2019,17:00:35.344,01-Dec-2019,17:00:37.391,01-Dec-2019,17:00:39.441,01-Dec-2019,17:00:41.488,01-Dec-2019,17:00:43.535,01-Dec-2019,17:03:39.664,01-Dec-2019,17:03:37.613,,,,,,,191201160000_100,0,50.072,171.507,3.063,0.0019377,0.00070827,,,0.0062047,9.2021e-05,,,27.357,0.23,150.891,191201160000_100,29
1578,0,01-Dec-2019,17:01:10.156,1259686921.480,114.59893,242394621.218,62567,0,22.771,101.48759,52.4584,0.636842,1.1458,150.75081,3437.271,44.151,0.3678,3395.600,0.4725,150.66901,3393.328,244.563,0.036,222.613,2.248,0.0519,0.0032,,,0.2145,0.0044,,,642.0266,,,,,0,9,0,0,9,0,9,2,10,1259686917.384,1259686919.432,1259686921.480,1259686923.528,1259686925.576,1259687101.703,1259687099.655,,,,01-Dec-2019,17:01:06.062,01-Dec-2019,17:01:08.113,01-Dec-2019,17:01:10.160,01-Dec-2019,17:01:12.207,01-Dec-2019,17:01:14.258,01-Dec-2019,17:04:10.383,01-Dec-2019,17:04:08.336,,,,,,,191201160000_101,0,50.072,173.312,0.826,0.0013043,0.0003121,,,0.011361,4.0997e-05,,,25.918,1.973,150.66,191201160000_101,29
1579,0,01-Dec-2019,17:01:40.883,1259686952.200,114.5991,242394572.926,62567,0,22.771,101.363,51.6166,0.636598,2.79158,150.53841,3437.81,44.79,0.37,3395.500,2.152,150.45901,3393.147,242.682,0.036,229.63,2.842,0.0526,0.006,,,0.2391,0.0155,,,646.7605,,,,,0,9,0,0,9,0,9,2,10,1259686948.104,1259686950.152,1259686952.200,1259686954.248,1259686956.296,1259687132.423,1259687130.375,,,,01-Dec-2019,17:01:36.785,01-Dec-2019,17:01:38.832,01-Dec-2019,17:01:40.879,01-Dec-2019,17:01:42.930,01-Dec-2019,17:01:44.977,01-Dec-2019,17:04:41.102,01-Dec-2019,17:04:39.055,,,,,,,191201160000_102,0,50.072,173.35,0.245,0.0015055,0.00026502,,,0.01145,0.00018603,,,26.191,3.656,150.443,191201160000_102,29
1580,0,01-Dec-2019,17:02:11.602,1259686982.920,114.59926,242394526.168,62567,0,22.771,101.2384,50.747,0.63631,4.53159,150.30981,3436.255,43.515,0.3688,3395.420,3.77451,150.25549,3392.884,,,,,,,,,,,,,,,,,,0,9,2,4,9,4,9,9,10,1259686978.824,1259686980.872,1259686982.920,1259686984.968,1259686987.016,1259687163.143,1259687161.095,,,,01-Dec-2019,17:02:07.504,01-Dec-2019,17:02:09.551,01-Dec-2019,17:02:11.602,01-Dec-2019,17:02:13.648,01-Dec-2019,17:02:15.695,01-Dec-2019,17:05:11.824,01-Dec-2019,17:05:09.773,,,,,,,191201160000_103,0,50.072,168.503,4.686,0.002594,0.00030425,,,0.004133,0.00090617,,,27.047,5.317,150.222,191201160000_103,29
1581,0,01-Dec-2019,17:03:23.273,1259687054.599,114.59964,242394413.998,62567,0,22.771,100.9476,48.964,0.635709,8.36577,149.80301,3437.559,45.059,0.368,3395.200,8.7595,149.629,3392.507,250.828,0.036,215.545,0.284,0.0607,0.0024,,,0.2039,0.0205,,,667.0836,,,,,0,9,0,0,9,0,9,2,10,1259687050.503,1259687052.551,1259687054.599,1259687056.647,1259687058.695,1259687253.254,1259687255.302,,,,01-Dec-2019,17:03:19.184,01-Dec-2019,17:03:21.230,01-Dec-2019,17:03:23.277,01-Dec-2019,17:03:25.328,01-Dec-2019,17:03:27.375,01-Dec-2019,17:06:41.934,01-Dec-2019,17:06:43.980,,,,,,,191201160000_104,0,50.072,173.138,0.909,0.0013509,9.5182e-05,,,0.010083,4.6458e-05,,,26.048,9.31,149.693,191201160000_104,29
1582,0,01-Dec-2019,17:03:54.000,1259687085.319,114.59981,242394365.706,62567,0,22.771,100.82299,48.2024,0.635403,10.10757,149.56821,3435.902,43.242,0.3642,3395.040,10.4405,149.41602,3392.0,,,,,,,,,,,,,,,,,,0,9,2,5,9,4,9,9,10,1259687081.223,1259687083.271,1259687085.319,1259687087.367,1259687089.415,1259687283.974,1259687286.022,,,,01-Dec-2019,17:03:49.902,01-Dec-2019,17:03:51.949,01-Dec-2019,17:03:54.000,01-Dec-2019,17:03:56.047,01-Dec-2019,17:03:58.094,01-Dec-2019,17:07:12.652,01-Dec-2019,17:07:14.703,,,,,,,191201160000_105,0,50.072,173.726,0.231,,,,,,,,,27.188,10.966,149.466,191201160000_105,29
1583,0,01-Dec-2019,17:04:24.719,1259687116.039,114.59997,242394317.413,62567,0,22.771,100.6984,47.5292,0.635143,11.75296,149.35002,3436.385,43.565,0.3654,3394.880,12.12099,149.20351,3392.771,,,,,,,,,,,,,,,,,,0,9,2,5,9,4,9,9,10,1259687111.943,1259687113.991,1259687116.039,1259687118.087,1259687120.135,1259687314.694,1259687316.742,,,,01-Dec-2019,17:04:20.621,01-Dec-2019,17:04:22.672,01-Dec-2019,17:04:24.719,01-Dec-2019,17:04:26.766,01-Dec-2019,17:04:28.816,01-Dec-2019,17:07:43.375,01-Dec-2019,17:07:45.422,,,,,,,191201160000_106,0,50.072,,,,,,,,,,,26.148,12.661,149.24,191201160000_106,29
1584,0,01-Dec-2019,17:04:55.438,1259687146.759,114.60013,242394270.655,62567,0,22.771,100.5738,46.8926,0.634875,13.39475,149.12881,3436.94,43.78,0.3654,3394.700,13.74049,148.996,3393.009,,,,,,,,,,,,,,,,,,0,9,2,5,9,4,9,9,10,1259687142.663,1259687144.711,1259687146.759,1259687148.807,1259687150.855,1259687345.414,1259687347.462,,,,01-Dec-2019,17:04:51.344,01-Dec-2019,17:04:53.391,01-Dec-2019,17:04:55.438,01-Dec-2019,17:04:57.488,01-Dec-2019,17:04:59.535,01-Dec-2019,17:08:14.094,01-Dec-2019,17:08:16.141,,,,,,,191201160000_107,0,50.072,,,,,,,,,,,25.394,14.365,149.009,191201160000_107,29
1585,0,01-Dec-2019,17:05:26.156,1259687177.479,114.6003,242394222.362,62567,0,22.771,100.4494,46.2496,0.634571,15.14735,148.89482,3435.006,41.146,0.368,3394.480,15.42149,148.78,3393.612,,,,,,,,,,,,,,,,,,0,9,2,5,9,4,9,9,10,1259687173.383,1259687175.431,1259687177.479,1259687179.527,1259687181.575,1259687376.133,1259687378.181,,,,01-Dec-2019,17:05:22.062,01-Dec-2019,17:05:24.109,01-Dec-2019,17:05:26.160,01-Dec-2019,17:05:28.207,01-Dec-2019,17:05:30.254,01-Dec-2019,17:08:44.812,01-Dec-2019,17:08:46.859,,,,,,,191201160000_108,0,50.072,173.651,3.467,0.0021868,0.0018506,,,0.0059785,0.00048288,,,24.649,16.053,148.781,191201160000_108,29
1586,0,01-Dec-2019,17:05:56.875,1259687208.198,114.60046,242394174.069,62567,0,22.771,100.32459,45.6932,0.634297,16.79014,148.67142,3435.529,41.049,0.369,3394.240,17.04598,148.56949,3394.304,,,,,,,,,,,,,,,,,,0,9,2,5,9,4,9,9,10,1259687204.103,1259687206.151,1259687208.198,1259687210.246,1259687212.294,1259687406.853,1259687408.901,,,,01-Dec-2019,17:05:52.781,01-Dec-2019,17:05:54.828,01-Dec-2019,17:05:56.879,01-Dec-2019,17:05:58.926,01-Dec-2019,17:06:00.973,01-Dec-2019,17:09:15.531,01-Dec-2019,17:09:17.582,,,,,,,191201160000_109,0,50.072,174.878,0.524,0.0019839,3.1134e-05,,,0.0057753,0.00024743,,,23.609,17.748,148.549,191201160000_109,29
1587,0,01-Dec-2019,17:06:27.602,1259687238.918,114.60062,242394127.31,62567,0,22.771,100.2002,45.1764,0.634013,18.43353,148.44502,3436.013,41.573,0.368,3394.000,18.72899,148.349,3394.629,,,,,,,,,,,,,,,,,,0,9,2,5,9,4,9,9,10,1259687234.822,1259687236.870,1259687238.918,1259687240.966,1259687243.014,1259687437.573,1259687439.621,,,,01-Dec-2019,17:06:23.504,01-Dec-2019,17:06:25.551,01-Dec-2019,17:06:27.598,01-Dec-2019,17:06:29.645,01-Dec-2019,17:06:31.695,01-Dec-2019,17:09:46.254,01-Dec-2019,17:09:48.301,,,,,,,191201160000_110,0,50.072,175.651,0.675,,,,,,,,,22.878,19.444,148.313,191201160000_110,29
1588,0,01-Dec-2019,17:06:58.320,1259687269.638,114.60079,242394079.017,62567,0,22.771,100.07559,44.6698,0.633688,20.17393,148.20341,3434.305,39.765,0.3682,3393.700,20.35498,148.13551,3394.366,,,,,,,,,,,,,,,,,,0,9,2,4,9,4,9,9,10,1259687265.542,1259687267.590,1259687269.638,1259687271.686,1259687273.734,1259687468.293,1259687470.341,,,,01-Dec-2019,17:06:54.223,01-Dec-2019,17:06:56.270,01-Dec-2019,17:06:58.316,01-Dec-2019,17:07:00.367,01-Dec-2019,17:07:02.414,01-Dec-2019,17:10:16.973,01-Dec-2019,17:10:19.020,,,,,,,191201160000_111,0,50.072,172.625,1.409,0.0014418,0.00077814,,,0.016019,0.00043728,,,23.812,21.093,148.08,191201160000_111,29
1589,0,01-Dec-2019,17:07:29.039,1259687300.358,114.60095,242394030.723,62567,0,22.771,99.951,44.2434,0.633396,21.81772,147.97362,3434.769,39.489,0.3682,3393.420,22.03699,147.9115,3394.838,,,,,,,,,,,,,,,,,,0,9,3,4,9,4,9,9,10,1259687296.262,1259687298.310,1259687300.358,1259687302.406,1259687304.454,1259687499.013,1259687501.061,,,,01-Dec-2019,17:07:24.941,01-Dec-2019,17:07:26.988,01-Dec-2019,17:07:29.039,01-Dec-2019,17:07:31.086,01-Dec-2019,17:07:33.133,01-Dec-2019,17:10:47.691,01-Dec-2019,17:10:49.742,,,,,,,191201160000_112,0,50.072,,,,,,,,,,,22.658,22.799,147.839,191201160000_112,29
1590,0,01-Dec-2019,17:10:33.355,1259687484.677,114.60194,242393744.028,62567,0,22.771,99.2034,42.6426,0.631333,31.96607,146.48344,3430.862,42.122,0.3706,3390.800,32.51298,146.45551,3389.147,266.049,0.18,,,,,,,0.1231,0.0058,,,,,21.0,80.1938,0.8019,0,0,1,5,9,0,9,3,10,1259687480.581,1259687482.629,1259687484.677,1259687486.725,1259687488.773,1259687693.571,1259687695.619,,,,01-Dec-2019,17:10:29.262,01-Dec-2019,17:10:31.309,01-Dec-2019,17:10:33.355,01-Dec-2019,17:10:35.406,01-Dec-2019,17:10:37.453,01-Dec-2019,17:14:02.250,01-Dec-2019,17:14:04.301,,,,,,,191201160000_113,0,50.072,179.071,0.125,0.00015375,2.4902e-06,,,0.00044287,0.00010934,,,25.434,32.957,146.323,191201160000_113,29
1591,0,01-Dec-2019,17:11:04.074,1259687515.397,114.6021,242393695.734,62567,0,22.771,99.0788,42.5678,0.630976,33.60766,146.23004,3431.331,44.731,0.3722,3390.320,34.19398,146.20851,3386.862,263.363,0.033,,,0.0446,0.001,,,0.0104,0.001,,,746.9948,64.9072,29.0,45.9015,1.0279,0,0,1,1,9,1,9,3,10,1259687511.301,1259687513.349,1259687515.397,1259687517.445,1259687519.493,1259687724.291,1259687726.339,,,,01-Dec-2019,17:10:59.980,01-Dec-2019,17:11:02.027,01-Dec-2019,17:11:04.078,01-Dec-2019,17:11:06.125,01-Dec-2019,17:11:08.172,01-Dec-2019,17:14:32.973,01-Dec-2019,17:14:35.020,,,,,,,191201160000_114,0,50.072,178.709,0.358,0.00033259,1.0462e-05,,,0.00072689,0.00017701,,,28.192,34.605,146.064,191201160000_114,29
1592,0,01-Dec-2019,17:11:34.801,1259687546.116,114.60227,242393647.439,62567,0,22.771,98.9544,42.5418,0.630595,35.24825,145.96866,3431.805,45.905,0.372,3389.840,35.81548,145.9655,3386.012,263.189,0.037,221.164,0.335,0.0446,0.0021,,,0.0109,0.001,,,694.999,61.6465,26.0,57.0364,0.389,0,0,0,1,9,1,9,2,10,1259687542.020,1259687544.068,1259687546.116,1259687548.164,1259687550.212,1259687755.011,1259687757.059,,,,01-Dec-2019,17:11:30.699,01-Dec-2019,17:11:32.746,01-Dec-2019,17:11:34.797,01-Dec-2019,17:11:36.844,01-Dec-2019,17:11:38.891,01-Dec-2019,17:15:03.691,01-Dec-2019,17:15:05.738,,,,,,,191201160000_115,0,50.072,179.575,0.657,0.0001144,1.4728e-05,,,1.4107e-05,1.2402e-05,,,27.22,36.347,145.78,191201160000_115,29
